"Occupation Code","Occupational Title","subtot","Occupation Group","2018 Employment","2028 Employment","Numeric Change","Percent Change","Labor Force Exits","Occupational Transfers","Total Separations","Percent Labor Force Exits","Percent Occupational Transfers","Occupational Openings","10th Percentile","25th Percentile","Median","75th Percentile","90th Percentile","Education","Work Experience"
"252050","Special Education Teachers","3","Education/Library","475.200000","491.600000","16.400000","3.5000","16.000000","20.300000","36.300000","44.100000000000000000","55.900000000000000000","38.000000","40330","48990","61040","78620","98730","N/A","N/A"
"252051","Special Education Teachers, Preschool","5","Education/Library","24.000000","25.900000","1.900000","7.7000",".800000","1.000000","1.800000","44.400000000000000000","55.600000000000000000","2.100000","35110","45990","60000","79910","115260","Bachelor's degree","None"
"252052","Special Education Teachers, Kindergarten and Eleme","5","Education/Library","184.300000","189.400000","5.100000","2.8000","6.200000","7.900000","14.100000","44.000000000000000000","56.000000000000000000","14.500000","40560","48800","60460","77420","97210","Bachelor's degree","None"
"252053","Special Education Teachers, Middle School","5","Education/Library","86.800000","89.200000","2.300000","2.7000","2.900000","3.700000","6.600000","43.900000000000000000","56.100000000000000000","6.800000","","","","","","Bachelor's degree","None"
"252054","Special Education Teachers, Secondary School","5","Education/Library","142.000000","146.300000","4.300000","3.0000","4.800000","6.100000","10.900000","44.000000000000000000","56.000000000000000000","11.300000","","","","","","Bachelor's degree","None"
"252059","Special Education Teachers, All Other","5","Education/Library","38.000000","40.900000","2.900000","7.5000","1.300000","1.700000","3.000000","43.300000000000000000","56.700000000000000000","3.200000","34180","45730","61190","81510","100890","Bachelor's degree","None"
"253000","Other Teachers and Instructors","3","Education/Library","1448.200000","1539.100000","90.900000","6.3000","86.300000","84.000000","170.300000","50.700000000000000000","49.300000000000000000","179.400000","19880","24760","33140","48960","70750","N/A","N/A"
"253011","Adult Basic and Secondary Education and Literacy T","5","Education/Library","67.200000","60.200000","-7.000000","-10.3000","3.700000","3.600000","7.300000","50.700000000000000000","49.300000000000000000","6.600000","32580","42640","54350","71700","93760","Bachelor's degree","None"
"253021","Self-Enrichment Education Teachers","5","Education/Library","369.500000","413.100000","43.600000","11.8000","22.600000","22.000000","44.600000","50.700000000000000000","49.300000000000000000","49.000000","21400","27540","39190","57160","80330","High school diploma or equivalent","Less than 5 years"
"253090","Miscellaneous Teachers and Instructors","3","Education/Library","1011.500000","1065.800000","54.200000","5.4000","60.000000","58.400000","118.400000","50.700000000000000000","49.300000000000000000","123.800000","","","","","","N/A","N/A"
"253097","Teachers and Instructors, All Other, Except Substitute Teachers","5","Education/Library","395.800000","429.600000","33.800000","8.5000","23.800000","23.200000","47.000000","50.600000000000000000","49.400000000000000000","50.400000","21500","27260","39350","61490","87290","Bachelor's degree","None"
"253098","Substitute Teachers","5","Education/Library","615.700000","636.200000","20.400000","3.3000","36.100000","35.200000","71.300000","50.600000000000000000","49.400000000000000000","73.400000","","","","","","Bachelor's degree","None"
"254000","Librarians, Curators, and Archivists","3","Education/Library","265.400000","274.400000","9.000000","3.4000","17.500000","14.800000","32.300000","54.200000000000000000","45.800000000000000000","33.100000","25220","34490","49030","65330","83760","N/A","N/A"
"254010","Archivists, Curators, and Museum Technicians","3","Education/Library","35.900000","39.200000","3.300000","9.2000","1.700000","2.400000","4.100000","41.500000000000000000","58.500000000000000000","4.400000","28330","37160","49850","66450","87760","N/A","N/A"
"254011","Archivists","5","Education/Library","7.800000","8.500000",".700000","9.4000",".400000",".500000",".900000","44.400000000000000000","55.600000000000000000","1.000000","31870","39530","53950","72560","91350","Master's degree","None"
"254012","Curators","5","Education/Library","13.700000","15.000000","1.300000","9.5000",".600000",".900000","1.500000","40.000000000000000000","60.000000000000000000","1.700000","30740","40980","54570","73370","94750","Master's degree","None"
"254013","Museum Technicians and Conservators","5","Education/Library","14.400000","15.700000","1.300000","8.7000",".700000","1.000000","1.700000","41.200000000000000000","58.800000000000000000","1.800000","26110","33530","44430","58470","76330","Bachelor's degree","None"
"254021","Librarians","5","Education/Library","134.800000","143.400000","8.500000","6.3000","7.500000","6.400000","13.900000","54.000000000000000000","46.000000000000000000","14.700000","","","","","","Master's degree","None"
"254031","Library Technicians","5","Education/Library","94.700000","91.900000","-2.800000","-3.0000","8.300000","6.000000","14.300000","58.000000000000000000","42.000000000000000000","14.000000","22010","26470","34900","45560","56170","Postsecondary nondegree award","None"
"259000","Other Education, Training, and Library Occupations","3","Education/Library","1700.800000","1775.400000","74.600000","4.4000","88.500000","90.600000","179.100000","49.400000000000000000","50.600000000000000000","186.500000","19190","23600","29910","40320","58800","N/A","N/A"
"259011","Audio-Visual and Multimedia Collections Specialist","5","Education/Library","10.500000","10.900000",".500000","4.7000",".400000",".500000",".900000","44.400000000000000000","55.600000000000000000","1.000000","","","","","","Bachelor's degree","Less than 5 years"
"259021","Farm and Home Management Advisors","5","Education/Library","9.600000","10.100000",".400000","4.5000",".400000",".500000",".900000","44.400000000000000000","55.600000000000000000","1.000000","27370","36640","49710","65050","82210","Master's degree","None"
"259031","Instructional Coordinators","5","Education/Library","181.600000","193.000000","11.500000","6.3000","7.800000","9.600000","17.400000","44.800000000000000000","55.200000000000000000","18.600000","38260","50930","66290","85090","103790","Master's degree","5 years or more"
"259041","Teacher Assistants","5","Education/Library","1380.300000","1435.700000","55.400000","4.0000","74.700000","73.600000","148.300000","50.400000000000000000","49.600000000000000000","153.900000","","","","","","Some college, no degree","None"
"259099","Education, Training, and Library Workers, All Othe","5","Education/Library","118.800000","125.600000","6.800000","5.7000","5.100000","6.300000","11.400000","44.700000000000000000","55.300000000000000000","12.000000","18840","25500","40310","58740","81360","Bachelor's degree","None"
"270000","Arts, Design, Entertainment, Sports, and Media Occ","2","Arts/Entertainment","2899.800000","2996.600000","96.800000","3.3000","116.500000","208.800000","325.300000","35.800000000000000000","64.200000000000000000","335.000000","23890","33310","51150","75980","108840","N/A","N/A"
"271000","Art and Design Workers","3","Arts/Entertainment","906.900000","921.800000","14.900000","1.6000","33.900000","59.300000","93.200000","36.400000000000000000","63.600000000000000000","94.700000","24600","31980","48130","71460","100350","N/A","N/A"
"271010","Artists and Related Workers","3","Arts/Entertainment","222.900000","227.300000","4.400000","2.0000","11.500000","12.900000","24.400000","47.100000000000000000","52.900000000000000000","24.900000","34620","53230","77250","110020","156600","N/A","N/A"
"271011","Art Directors","5","Arts/Entertainment","101.000000","101.800000",".900000",".9000","5.200000","5.800000","11.000000","47.300000000000000000","52.700000000000000000","11.100000","53240","69110","94220","130330","188750","Bachelor's degree","5 years or more"
"271012","Craft Artists","5","Arts/Entertainment","9.800000","9.800000",".000000","-.3000",".500000",".600000","1.100000","45.500000000000000000","54.500000000000000000","1.100000","20710","26030","34710","46250","62960","No formal educational credential","None"
"271013","Fine Artists, Including Painters, Sculptors, and I","5","Arts/Entertainment","28.600000","28.800000",".200000",".8000","1.500000","1.700000","3.200000","46.900000000000000000","53.100000000000000000","3.100000","20070","32400","50550","74110","112970","Bachelor's degree","None"
"271014","Multimedia Artists and Animators","5","Arts/Entertainment","71.600000","74.700000","3.000000","4.2000","3.700000","4.200000","7.900000","46.800000000000000000","53.200000000000000000","8.300000","40250","55390","75270","103330","139940","Bachelor's degree","None"
"271019","Artists and Related Workers, All Other","5","Arts/Entertainment","11.900000","12.200000",".300000","2.2000",".600000",".700000","1.300000","46.200000000000000000","53.800000000000000000","1.300000","27950","38440","64490","93010","109900","No formal educational credential","None"
"271020","Designers","3","Arts/Entertainment","684.000000","694.600000","10.600000","1.5000","22.400000","46.400000","68.800000","32.600000000000000000","67.400000000000000000","69.800000","24100","30550","44400","64160","88070","N/A","N/A"
"271021","Commercial and Industrial Designers","5","Arts/Entertainment","43.900000","45.300000","1.500000","3.3000","1.400000","3.000000","4.400000","31.800000000000000000","68.200000000000000000","4.600000","39860","53270","68890","90980","114950","Bachelor's degree","None"
"271022","Fashion Designers","5","Arts/Entertainment","25.800000","26.200000",".400000","1.4000",".800000","1.700000","2.500000","32.000000000000000000","68.000000000000000000","2.600000","37260","52410","73790","100830","149010","Bachelor's degree","None"
"271023","Floral Designers","5","Arts/Entertainment","55.500000","47.900000","-7.600000","-13.8000","1.700000","3.500000","5.200000","32.700000000000000000","67.300000000000000000","4.400000","19710","23280","28040","34870","41400","High school diploma or equivalent","None"
"271024","Graphic Designers","5","Arts/Entertainment","290.100000","299.000000","8.800000","3.0000","9.600000","19.800000","29.400000","32.700000000000000000","67.300000000000000000","30.300000","30810","39000","52110","68920","89210","Bachelor's degree","None"
"271025","Interior Designers","5","Arts/Entertainment","75.400000","78.600000","3.300000","4.3000","2.500000","5.200000","7.700000","32.500000000000000000","67.500000000000000000","8.000000","31970","42260","56040","73490","96470","Bachelor's degree","None"
"271026","Merchandise Displayers and Window Trimmers","5","Arts/Entertainment","168.400000","171.600000","3.100000","1.9000","5.500000","11.400000","16.900000","32.500000000000000000","67.500000000000000000","17.300000","21630","24710","29460","37330","49410","High school diploma or equivalent","None"
"271027","Set and Exhibit Designers","5","Arts/Entertainment","13.700000","14.400000",".600000","4.7000",".500000",".900000","1.400000","35.700000000000000000","64.300000000000000000","1.500000","30910","38500","54600","78560","105990","Bachelor's degree","None"
"271029","Designers, All Other","5","Arts/Entertainment","11.100000","11.700000",".500000","4.7000",".400000",".800000","1.200000","33.300000000000000000","66.700000000000000000","1.200000","30130","45140","64620","90630","132610","Bachelor's degree","None"
"272000","Entertainers and Performers, Sports and Related Wo","3","Arts/Entertainment","854.500000","897.100000","42.600000","5.0000","42.600000","68.500000","111.100000","38.300000000000000000","61.700000000000000000","115.400000","20090","27140","45250","73860","123410","N/A","N/A"
"272010","Actors, Producers, and Directors","3","Arts/Entertainment","216.900000","224.800000","7.900000","3.6000","5.800000","17.100000","22.900000","25.300000000000000000","74.700000000000000000","23.700000","26070","41670","63110","104110","164110","N/A","N/A"
"272011","Actors","5","Arts/Entertainment","64.500000","65.100000",".600000",".9000","2.400000","5.200000","7.600000","31.600000000000000000","68.400000000000000000","7.700000","","","","","","Some college, no degree","None"
"272012","Producers and Directors","5","Arts/Entertainment","152.400000","159.600000","7.200000","4.8000","3.400000","11.900000","15.300000","22.200000000000000000","77.800000000000000000","16.000000","35480","50840","74420","114530","173680","Bachelor's degree","Less than 5 years"
"272020","Athletes, Coaches, Umpires, and Related Workers","3","Arts/Entertainment","325.700000","358.300000","32.700000","10.0000","19.300000","30.600000","49.900000","38.700000000000000000","61.300000000000000000","53.200000","18980","23770","34680","54270","80760","N/A","N/A"
"272021","Athletes and Sports Competitors","5","Arts/Entertainment","13.500000","14.300000",".800000","6.2000",".800000","1.200000","2.000000","40.000000000000000000","60.000000000000000000","2.100000","19280","25770","51370","109920","","No formal educational credential","None"
"272022","Coaches and Scouts","5","Arts/Entertainment","290.100000","320.600000","30.500000","10.5000","17.300000","27.300000","44.600000","38.800000000000000000","61.200000000000000000","47.600000","19040","23950","34840","53980","78890","Bachelor's degree","None"
"272023","Umpires, Referees, and Other Sports Officials","5","Arts/Entertainment","22.000000","23.400000","1.300000","6.0000","1.300000","2.000000","3.300000","39.400000000000000000","60.600000000000000000","3.400000","18310","21580","28550","44750","62490","High school diploma or equivalent","None"
"272030","Dancers and Choreographers","3","Arts/Entertainment","21.200000","21.100000","-.100000","-.6000","1.300000","2.400000","3.700000","35.100000000000000000","64.900000000000000000","3.600000","21090","26520","38850","60370","95460","N/A","N/A"
